time,temp,RH,ppt,wind,SW_global,LW_in,press,missing_type
2019-12-14 03:00:00,-3.961,96.9,0.0,0.568,168.267,303.234,646.619,-
2019-12-14 04:00:00,-2.841,98.2,0.0,0.239,336.867,312.2,646.95,-
2019-12-14 05:00:00,-1.043,99.1,0.0,0.029,533.567,284.505,646.821,-
2019-12-14 06:00:00,-0.149,99.2,0.0,0.562,554.55,268.762,645.989,-
2019-12-14 07:00:00,-0.097,99.9,0.0,1.358,477.333,291.764,645.467,-
2019-12-14 08:00:00,-0.985,99.1,0.0,1.238,280.483,300.777,644.962,-
2019-12-14 09:00:00,-1.849,98.1,0.0,0.708,291.35,287.295,644.206,-
2019-12-14 10:00:00,-2.494,97.7,0.0,1.078,145.867,291.688,644.281,-
2019-12-14 11:00:00,-3.162,97.4,0.0,0.796,63.667,276.429,644.055,-
2019-12-14 12:00:00,-3.724,97.5,0.0,0.802,3.633,274.533,643.913,-
2019-12-14 13:00:00,-4.31,96.1,0.0,0.811,-0.8,234.254,644.585,-
2019-12-14 14:00:00,-5.093,96.3,0.0,0.769,-0.467,250.374,644.877,-
2019-12-14 15:00:00,-6.137,93.4,0.0,1.091,-1.3,208.159,644.883,-
2019-12-14 16:00:00,-7.523,92.0,0.0,1.186,-2.0,190.406,645.207,-
2019-12-14 17:00:00,-7.864,88.1,0.0,1.679,-2.0,188.196,645.401,-
2019-12-14 18:00:00,-7.801,82.1,0.0,1.884,-2.0,186.394,644.868,-
2019-12-14 19:00:00,-7.816,78.04,0.0,1.331,-1.517,183.897,644.719,-
2019-12-14 20:00:00,-8.11,68.23,0.0,1.748,-1.0,184.219,644.772,-
2019-12-14 21:00:00,-7.617,67.72,0.0,1.719,-1.0,186.058,644.647,-
2019-12-14 22:00:00,-7.707,67.59,0.0,1.652,-1.0,193.416,644.515,-
2019-12-14 23:00:00,-7.081,65.75,0.0,1.359,-0.85,225.43,644.687,-
2019-12-15 00:00:00,-5.86,59.18,0.0,1.776,0.0,255.617,644.016,-
2019-12-15 01:00:00,-6.16,81.2,0.0,1.461,0.033,260.855,645.292,-
2019-12-15 02:00:00,-6.412,65.0,0.0,1.437,31.55,265.103,645.515,-
2019-12-15 03:00:00,-4.952,74.09,0.0,1.144,83.617,264.138,645.692,-
2019-12-15 04:00:00,-5.254,81.1,0.0,1.307,135.933,266.082,646.665,-
2019-12-15 05:00:00,-4.723,70.8,0.0,0.659,171.917,270.113,646.038,-
2019-12-15 06:00:00,-3.771,75.74,0.0,0.006,183.817,273.561,645.488,-
2019-12-15 07:00:00,-3.346,75.1,0.0,0.055,176.8,275.508,644.938,-
2019-12-15 08:00:00,-3.061,86.3,0.0,0.297,275.267,269.445,644.56,-
2019-12-15 09:00:00,-2.905,84.8,0.0,0.412,277.783,262.02,644.224,-
2019-12-15 10:00:00,-2.953,85.5,0.0,0.578,186.283,250.802,643.875,-
2019-12-15 11:00:00,-3.708,97.5,0.0,0.579,83.55,244.666,643.599,-
2019-12-15 12:00:00,-4.507,97.6,0.0,0.359,6.267,277.407,643.879,-
2019-12-15 13:00:00,-4.614,94.7,0.0,0.278,-0.1,281.473,644.018,-
2019-12-15 14:00:00,-5.15,94.9,0.0,0.38,-0.733,244.637,643.784,-
2019-12-15 15:00:00,-6.651,86.0,0.0,0.555,-1.4,207.223,644.272,-
2019-12-15 16:00:00,-6.568,84.4,0.0,0.674,-0.8,253.354,644.12,-
2019-12-15 17:00:00,-6.894,85.0,0.0,0.822,-1.133,212.764,644.311,-
2019-12-15 18:00:00,-7.958,80.2,0.0,0.863,-1.083,191.041,644.131,-
2019-12-15 19:00:00,-8.15,80.5,0.0,0.954,-1.033,190.357,643.624,-
2019-12-15 20:00:00,-7.874,69.61,0.0,0.838,-1.0,198.888,642.905,-
2019-12-15 21:00:00,-8.44,71.4,0.0,1.068,-1.3,183.852,642.679,-
2019-12-15 22:00:00,-8.9,75.71,0.0,1.177,-1.15,178.752,642.504,-
2019-12-15 23:00:00,-9.35,64.96,0.0,1.338,-1.033,174.951,642.273,-
2019-12-16 00:00:00,-9.81,59.95,0.0,1.152,-1.083,173.241,642.656,-
2019-12-16 01:00:00,-9.39,58.75,0.0,1.256,-0.517,173.085,643.113,-
2019-12-16 02:00:00,-9.7,55.51,0.0,1.422,15.067,172.211,643.6,-
2019-12-16 03:00:00,-9.0,60.5,0.0,0.93,128.35,174.0,644.126,-
2019-12-16 04:00:00,-4.182,52.42,0.0,0.183,508.733,184.336,644.268,-
2019-12-16 05:00:00,-2.876,52.57,0.0,0.993,662.167,192.008,644.473,-
2019-12-16 06:00:00,-2.191,59.02,0.0,1.162,747.617,198.294,644.043,-
2019-12-16 07:00:00,-1.569,60.84,0.0,1.385,758.783,203.501,643.614,-
2019-12-16 08:00:00,-1.489,66.98,0.0,1.308,697.817,206.568,643.108,-
2019-12-16 09:00:00,-1.257,72.99,0.0,1.555,574.367,208.666,643.039,-
2019-12-16 10:00:00,-2.142,87.8,0.0,1.119,292.25,215.621,642.831,-
2019-12-16 11:00:00,-4.549,97.1,0.0,0.864,47.183,271.68,643.072,-
2019-12-16 12:00:00,-5.056,97.7,0.0,0.519,1.15,288.08,643.351,-
2019-12-16 13:00:00,-5.162,97.0,0.0,0.168,0.0,290.681,643.772,-
2019-12-16 14:00:00,-5.145,95.5,0.0,0.046,0.0,284.1,644.083,-
2019-12-16 15:00:00,-6.078,74.96,0.0,0.74,-0.933,224.932,644.342,-
2019-12-16 16:00:00,-7.134,72.09,0.0,0.893,-1.1,184.9,644.389,-
2019-12-16 17:00:00,-8.03,70.1,0.0,0.839,-1.0,181.499,644.083,-
2019-12-16 18:00:00,-8.52,68.93,0.0,0.99,-1.0,179.93,643.831,-
2019-12-16 19:00:00,-8.15,54.45,0.0,1.288,-1.033,174.146,643.102,-
2019-12-16 20:00:00,-8.92,67.34,0.0,1.019,-1.1,172.419,643.155,-
2019-12-16 21:00:00,-8.86,47.14,0.0,1.198,-1.017,168.81,642.796,-
2019-12-16 22:00:00,-9.38,49.02,0.0,1.177,-1.033,167.041,642.57,-
2019-12-16 23:00:00,-9.59,50.18,0.0,1.051,-1.0,164.834,642.533,-
2019-12-17 00:00:00,-10.16,46.81,0.0,1.324,-1.0,164.48,642.683,-
2019-12-17 01:00:00,-10.27,46.42,0.0,1.323,-0.517,162.084,642.855,-
2019-12-17 02:00:00,-9.89,45.49,0.0,1.347,14.583,161.85,643.344,-
2019-12-17 03:00:00,-9.36,36.4,0.0,0.79,123.15,164.604,643.952,-
2019-12-17 04:00:00,-3.902,33.89,0.0,0.37,505.167,176.5,644.301,-
2019-12-17 05:00:00,-2.683,54.28,0.0,1.237,654.7,186.508,644.376,-
2019-12-17 06:00:00,-1.763,54.87,0.0,1.041,738.817,197.034,643.722,-
2019-12-17 07:00:00,-1.742,61.14,0.0,2.129,755.75,205.021,643.427,-
2019-12-17 08:00:00,-1.357,69.86,0.0,1.774,708.517,212.579,643.033,-
2019-12-17 09:00:00,-1.215,74.89,0.0,1.775,579.85,222.564,642.734,-
2019-12-17 10:00:00,-2.036,87.6,0.0,1.104,266.017,219.901,642.455,-
2019-12-17 11:00:00,-4.023,92.9,0.0,0.547,48.05,237.738,642.514,-
2019-12-17 12:00:00,-5.02,97.1,0.0,0.117,1.667,218.761,642.682,-
2019-12-17 13:00:00,-5.605,97.0,0.0,0.255,-0.55,253.544,643.13,-
2019-12-17 14:00:00,-5.954,94.8,0.0,0.12,-0.2,277.549,643.302,-
2019-12-17 15:00:00,-6.928,94.8,0.0,0.108,-0.55,261.134,643.993,-
2019-12-17 16:00:00,-7.516,90.4,0.0,0.6,-1.267,244.22,643.538,-
2019-12-17 17:00:00,-7.125,62.06,0.0,0.624,-1.817,222.493,643.779,-
2019-12-17 18:00:00,-5.612,46.74,0.0,0.532,-2.283,179.52,643.54,-
2019-12-17 19:00:00,-3.846,27.25,0.0,1.04,-2.817,177.889,643.236,-
2019-12-17 20:00:00,-3.414,30.58,0.0,1.567,-1.667,178.71,643.079,-
2019-12-17 21:00:00,-3.585,23.18,0.0,1.24,-1.5,178.385,642.782,-
2019-12-17 22:00:00,-3.745,34.56,0.0,1.539,-1.633,178.797,642.579,-
2019-12-17 23:00:00,-3.32,23.97,0.0,1.85,-1.45,179.326,642.636,-
2019-12-18 00:00:00,-3.197,30.76,0.0,1.57,-1.7,179.717,643.066,-
2019-12-18 01:00:00,-4.266,29.62,0.0,1.176,-1.033,179.32,643.607,-
2019-12-18 02:00:00,-4.852,32.28,0.0,0.96,13.883,179.162,643.874,-
2019-12-18 03:00:00,-3.491,24.88,0.0,1.154,116.75,182.688,644.821,-
2019-12-18 04:00:00,1.951,28.17,0.0,0.648,496.033,193.811,645.264,-
2019-12-18 05:00:00,1.32,46.34,0.0,1.367,647.417,198.865,645.359,-
2019-12-18 06:00:00,-0.174,54.81,0.0,1.536,728.333,205.863,644.836,-
2019-12-18 07:00:00,0.506,70.83,0.0,1.546,736.967,212.655,644.166,-
2019-12-18 08:00:00,0.174,68.54,0.0,1.487,676.817,216.895,643.968,-
2019-12-18 09:00:00,1.105,68.7,0.0,1.106,542.383,218.284,643.483,-
2019-12-18 10:00:00,1.996,63.21,0.0,0.522,354.85,218.021,643.496,-
2019-12-18 11:00:00,-0.501,92.0,0.0,0.193,69.183,212.823,643.497,-
2019-12-18 12:00:00,-1.546,72.13,0.0,0.553,1.25,208.815,643.584,-
2019-12-18 13:00:00,-0.942,50.82,0.0,0.885,-1.183,205.611,644.167,-
2019-12-18 14:00:00,-0.598,75.24,0.0,1.294,-1.317,202.251,644.497,-
2019-12-18 15:00:00,-4.424,74.83,0.0,0.537,-1.717,203.411,645.079,-
2019-12-18 16:00:00,-2.845,29.07,0.0,1.352,-1.35,198.435,644.794,-
2019-12-18 17:00:00,-1.198,32.81,0.0,1.114,-1.383,196.402,644.86,-
2019-12-18 18:00:00,-0.532,27.41,0.0,1.334,-1.167,196.682,644.146,-
2019-12-18 19:00:00,-1.521,41.74,0.0,0.674,-1.883,195.304,644.076,-
2019-12-18 20:00:00,-2.854,32.46,0.0,0.994,-1.217,194.164,643.609,-
2019-12-18 21:00:00,-2.643,36.51,0.0,1.557,-1.033,194.338,643.424,-
2019-12-18 22:00:00,-2.331,35.04,0.0,1.503,-1.25,194.185,643.171,-
2019-12-18 23:00:00,-2.738,30.61,0.0,1.712,-1.067,193.994,643.345,-
2019-12-19 00:00:00,-3.168,41.15,0.0,0.928,-1.3,192.798,643.639,-
2019-12-19 01:00:00,-4.799,37.74,0.0,1.108,-0.8,190.778,644.034,-
2019-12-19 02:00:00,-3.507,36.81,0.0,1.361,13.1,192.631,644.362,-
2019-12-19 03:00:00,-3.0,29.27,0.0,1.04,108.983,195.535,645.16,-
2019-12-19 04:00:00,3.178,18.48,0.0,0.252,481.917,205.469,645.292,-
2019-12-19 05:00:00,3.011,37.47,0.0,0.914,633.033,210.585,644.992,-
2019-12-19 06:00:00,1.459,58.94,0.0,1.345,718.65,213.909,644.517,-
2019-12-19 07:00:00,2.128,55.31,0.0,1.332,728.283,220.509,643.346,-
2019-12-19 08:00:00,2.039,76.55,0.0,1.82,669.367,222.579,642.885,-
2019-12-19 09:00:00,1.049,78.58,0.0,1.196,564.467,241.313,642.273,-
2019-12-19 10:00:00,0.482,92.1,0.0,1.141,308.517,252.311,642.252,-
2019-12-19 11:00:00,-2.267,98.4,0.0,0.553,31.45,303.546,642.217,-
2019-12-19 12:00:00,-2.812,98.8,0.0,0.291,0.85,302.129,642.525,-
2019-12-19 13:00:00,-2.751,98.3,0.0,0.159,0.0,301.343,642.931,-
2019-12-19 14:00:00,-3.023,96.0,0.0,0.19,-0.333,269.881,642.786,-
2019-12-19 15:00:00,-3.649,98.0,0.0,0.362,-1.083,224.328,643.142,-
2019-12-19 16:00:00,-4.146,98.2,0.0,0.186,0.0,295.608,643.361,-
2019-12-19 17:00:00,-4.408,79.49,0.0,0.58,-1.117,269.196,643.194,-
2019-12-19 18:00:00,-3.245,47.38,0.0,0.524,-2.183,215.906,642.588,-
2019-12-19 19:00:00,-1.538,33.29,0.0,1.054,-2.267,206.737,642.101,-
2019-12-19 20:00:00,1.391,27.86,0.0,1.865,-1.1,209.189,641.636,-
2019-12-19 21:00:00,-1.597,89.0,0.0,1.088,-1.767,212.689,640.894,-
2019-12-19 22:00:00,-5.989,91.0,0.0,1.381,-0.833,212.758,641.466,-
2019-12-19 23:00:00,-6.036,94.2,0.0,1.584,-0.85,207.552,641.113,-
2019-12-20 00:00:00,-5.276,79.85,0.0,1.61,-1.55,202.439,641.127,-
2019-12-20 01:00:00,-5.933,86.5,0.0,1.313,-0.667,204.498,641.543,-
2019-12-20 02:00:00,-5.815,87.1,0.0,1.613,21.217,212.005,642.242,-
2019-12-20 03:00:00,-3.818,55.22,0.0,1.719,57.667,213.952,642.472,-
2019-12-20 04:00:00,-2.377,64.77,0.0,1.437,256.717,224.341,643.488,-
2019-12-20 05:00:00,-0.547,79.68,0.0,1.747,613.767,228.598,643.574,-
2019-12-20 06:00:00,0.075,76.95,0.0,1.841,756.7,237.764,642.706,-
2019-12-20 07:00:00,1.103,72.22,0.0,1.98,767.133,232.011,642.057,-
2019-12-20 08:00:00,0.686,80.6,0.0,2.242,652.15,238.643,641.274,-
2019-12-20 09:00:00,-0.049,81.0,0.0,1.971,421.417,239.098,640.811,-
2019-12-20 10:00:00,-0.966,92.0,0.0,1.801,237.633,233.995,641.268,-
2019-12-20 11:00:00,-1.447,86.4,0.0,1.804,46.3,228.21,640.919,-
2019-12-20 12:00:00,-0.211,43.11,0.0,1.871,3.25,222.854,641.101,-
2019-12-20 13:00:00,1.012,80.5,0.0,1.756,-1.3,227.728,641.648,-
2019-12-20 14:00:00,-1.828,91.1,0.0,1.868,-0.983,238.097,642.403,-
2019-12-20 15:00:00,-1.219,79.32,0.0,2.234,-0.933,233.795,642.659,-
2019-12-20 16:00:00,-2.394,86.0,0.0,2.044,-0.933,236.452,642.892,-
2019-12-20 17:00:00,-3.489,93.3,0.0,1.759,-0.85,237.354,643.132,-
2019-12-20 18:00:00,-3.916,96.0,0.0,1.839,-0.683,248.948,642.871,-
2019-12-20 19:00:00,-4.407,93.8,0.0,1.514,-0.483,255.789,641.944,-
2019-12-20 20:00:00,-4.262,96.8,0.0,1.664,-0.383,254.652,641.77,-
2019-12-20 21:00:00,-3.605,86.6,0.0,1.887,-1.15,236.211,641.338,-
2019-12-20 22:00:00,-3.925,92.8,0.0,1.773,-1.067,233.044,641.139,-
2019-12-20 23:00:00,-4.824,96.5,0.0,1.616,-0.633,241.045,640.951,-
2019-12-21 00:00:00,-3.832,75.17,0.0,1.408,-1.2,236.036,641.837,-
2019-12-21 01:00:00,-3.137,61.74,0.0,1.928,-0.8,236.991,641.828,-
2019-12-21 02:00:00,-3.058,80.6,0.0,1.97,34.733,229.65,642.065,-
2019-12-21 03:00:00,-3.095,77.25,0.0,1.57,149.75,226.904,642.487,-
2019-12-21 04:00:00,-0.955,74.36,0.0,1.711,338.85,229.974,642.949,-
2019-12-21 05:00:00,-0.11,65.69,0.0,1.809,500.25,231.053,643.241,-
2019-12-21 06:00:00,0.731,65.55,0.0,1.865,573.933,233.543,642.686,-
2019-12-21 07:00:00,1.207,78.26,0.0,1.542,556.7,240.052,641.8,-
2019-12-21 08:00:00,0.363,81.0,0.0,2.14,495.933,249.868,641.529,-
2019-12-21 09:00:00,0.084,87.5,0.0,1.531,312.9,249.016,641.31,-
2019-12-21 10:00:00,-0.767,86.5,0.0,1.413,151.217,236.407,641.517,-
2019-12-21 11:00:00,-1.603,97.4,0.0,1.441,64.933,249.136,641.678,-
2019-12-21 12:00:00,-2.675,98.6,0.0,0.879,3.367,271.352,641.928,-
2019-12-21 13:00:00,-2.997,98.4,0.0,1.274,-0.117,278.769,642.124,-
2019-12-21 14:00:00,-3.268,96.1,0.0,1.075,-0.483,256.878,642.396,-
2019-12-21 15:00:00,-3.581,96.4,0.0,1.538,-0.717,242.191,642.277,-
2019-12-21 16:00:00,-3.874,89.9,0.0,1.476,-1.133,209.963,643.106,-
2019-12-21 17:00:00,-3.956,87.9,0.0,1.238,-1.083,208.292,643.041,-
2019-12-21 18:00:00,-3.916,80.1,0.0,1.264,-1.767,205.61,642.676,-
2019-12-21 19:00:00,-4.369,75.01,0.0,1.251,-2.0,198.847,642.224,-
2019-12-21 20:00:00,-4.245,77.61,0.0,1.214,-2.0,199.601,642.172,-
2019-12-21 21:00:00,-4.872,70.03,0.0,1.407,-2.0,193.231,642.036,-
2019-12-21 22:00:00,-4.798,71.62,0.0,1.73,-2.0,191.438,641.495,-
2019-12-21 23:00:00,-5.004,66.06,0.0,1.354,-2.0,189.853,641.534,-
2019-12-22 00:00:00,-5.265,68.91,0.0,1.379,-2.0,188.469,641.816,-
2019-12-22 01:00:00,-5.431,65.57,0.0,1.1,-1.567,186.632,642.412,-
2019-12-22 02:00:00,-5.441,59.01,0.0,1.212,12.2,185.037,642.845,-
2019-12-22 03:00:00,-5.307,58.84,0.0,0.933,100.167,186.566,643.473,-
2019-12-22 04:00:00,-2.312,51.83,0.0,1.069,480.6,195.99,643.812,-
2019-12-22 05:00:00,-0.431,50.33,0.0,1.285,624.233,204.844,644.086,-
2019-12-22 06:00:00,0.741,48.81,0.0,1.57,712.15,210.458,643.245,-
2019-12-22 07:00:00,1.351,52.58,0.0,2.157,728.583,214.331,642.496,-
2019-12-22 08:00:00,1.729,61.16,0.0,1.772,671.35,215.996,642.068,-
2019-12-22 09:00:00,1.525,68.47,0.0,1.544,546.75,215.02,641.485,-
2019-12-22 10:00:00,-0.194,91.7,0.0,1.661,262.017,235.589,641.33,-
2019-12-22 11:00:00,-2.194,98.4,0.0,0.792,43.117,286.8,641.154,-
2019-12-22 12:00:00,-2.946,98.7,0.0,0.957,1.233,299.745,641.193,-
2019-12-22 13:00:00,-3.197,98.0,0.0,0.69,0.0,294.833,641.936,-
2019-12-22 14:00:00,-3.382,96.9,0.0,0.404,-0.067,291.524,642.119,-
2019-12-22 15:00:00,-4.333,93.7,0.0,0.491,-1.617,201.122,642.288,-
2019-12-22 16:00:00,-5.184,90.0,0.0,0.524,-1.8,186.468,642.652,-
2019-12-22 17:00:00,-5.49,51.62,0.0,0.715,-1.95,179.0,642.31,-
2019-12-22 18:00:00,-3.338,27.87,0.0,1.305,-2.9,175.562,642.108,-
2019-12-22 19:00:00,-1.819,25.31,0.0,1.212,-2.0,172.781,642.139,-
2019-12-22 20:00:00,-2.405,18.7,0.0,1.11,-2.0,170.37,642.152,-
2019-12-22 21:00:00,-1.434,17.07,0.0,2.388,-2.0,168.102,641.92,-
2019-12-22 22:00:00,-1.275,18.29,0.0,2.349,-2.0,165.944,641.757,-
2019-12-22 23:00:00,-1.707,19.12,0.0,1.889,-2.0,164.812,641.83,-
2019-12-23 00:00:00,-1.933,17.9,0.0,1.701,-2.0,163.831,642.229,-
2019-12-23 01:00:00,-2.549,18.72,0.0,1.2,-1.617,164.145,642.8,-
2019-12-23 02:00:00,-2.224,17.78,0.0,1.98,11.367,163.678,643.013,-
2019-12-23 03:00:00,-2.248,18.52,0.0,1.172,95.45,166.475,643.645,-
2019-12-23 04:00:00,1.492,16.05,0.0,0.591,486.083,179.246,643.986,-
2019-12-23 05:00:00,1.903,28.41,0.0,1.296,639.267,187.717,644.076,-
2019-12-23 06:00:00,1.596,34.46,0.0,1.808,725.267,197.536,643.668,-
2019-12-23 07:00:00,1.713,43.63,0.0,1.687,735.967,206.128,642.923,-
2019-12-23 08:00:00,1.01,69.46,0.0,2.124,667.65,212.448,642.776,-
2019-12-23 09:00:00,0.493,73.27,0.0,1.558,553.917,214.703,642.529,-
2019-12-23 10:00:00,-1.068,94.9,0.0,1.246,159.883,225.459,642.679,-
2019-12-23 11:00:00,-2.736,96.2,0.0,0.47,35.4,270.722,642.518,-
2019-12-23 12:00:00,-3.368,98.3,0.0,0.513,1.983,262.409,642.831,-
2019-12-23 13:00:00,-3.871,95.7,0.0,0.537,-0.767,240.888,643.294,-
2019-12-23 14:00:00,-3.669,38.5,0.0,1.193,-2.6,183.81,643.213,-
2019-12-23 15:00:00,-3.209,34.85,0.0,1.126,-2.417,173.574,643.454,-
2019-12-23 16:00:00,-4.233,79.78,0.0,1.007,-2.0,174.812,643.806,-
2019-12-23 17:00:00,-6.582,84.9,0.0,0.765,-1.333,193.101,643.636,-
2019-12-23 18:00:00,-6.409,47.79,0.0,1.095,-2.217,176.653,643.41,-
2019-12-23 19:00:00,-5.287,36.73,0.0,1.037,-1.85,178.43,643.408,-
2019-12-23 20:00:00,-4.868,32.3,0.0,1.628,-1.8,176.737,643.448,-
2019-12-23 21:00:00,-4.737,30.44,0.0,1.631,-1.85,178.033,643.031,-
2019-12-23 22:00:00,-4.373,25.84,0.0,1.827,-1.617,181.757,642.543,-
2019-12-23 23:00:00,-4.061,33.02,0.0,1.06,-1.717,184.943,642.253,-
2019-12-24 00:00:00,-4.827,28.89,0.0,1.005,-1.8,176.022,642.934,-
2019-12-24 01:00:00,-5.304,30.76,0.0,1.405,-1.25,172.105,643.297,-
2019-12-24 02:00:00,-5.073,26.63,0.0,1.281,19.717,174.608,643.756,-
2019-12-24 03:00:00,-4.838,25.83,0.0,1.001,105.517,175.317,644.423,-
2019-12-24 04:00:00,0.064,17.74,0.0,0.229,469.467,183.646,644.859,-
2019-12-24 05:00:00,1.076,21.11,0.0,1.31,630.783,188.916,644.917,-
2019-12-24 06:00:00,1.228,22.08,0.0,1.223,722.433,193.341,644.089,-
2019-12-24 07:00:00,1.21,37.28,0.0,1.707,739.383,201.051,643.322,-
2019-12-24 08:00:00,0.825,51.75,0.0,1.945,677.9,205.914,642.466,-
2019-12-24 09:00:00,0.067,71.33,0.0,2.04,547.283,209.946,642.51,-
2019-12-24 10:00:00,-1.503,92.3,0.0,1.767,228.45,229.402,642.289,-
2019-12-24 11:00:00,-3.274,96.8,0.0,0.55,43.383,279.622,642.279,-
2019-12-24 12:00:00,-3.874,98.2,0.0,0.122,1.65,278.404,642.077,-
2019-12-24 13:00:00,-4.517,96.3,0.0,0.308,-1.4,211.829,642.594,-
2019-12-24 14:00:00,-5.078,86.3,0.0,0.428,-1.45,194.398,642.875,-
2019-12-24 15:00:00,-5.322,63.32,0.0,0.573,-1.933,186.677,643.065,-
2019-12-24 16:00:00,-4.77,38.82,0.0,0.829,-2.967,179.114,643.126,-
2019-12-24 17:00:00,-4.584,41.3,0.0,0.913,-2.3,176.438,643.13,-
2019-12-24 18:00:00,-4.481,33.83,0.0,1.179,-1.933,173.958,642.62,-
2019-12-24 19:00:00,-3.921,22.32,0.0,1.237,-1.8,171.861,642.088,-
2019-12-24 20:00:00,-4.526,22.72,0.0,1.387,-1.933,170.069,641.694,-
2019-12-24 21:00:00,-3.795,40.88,0.0,1.605,-1.9,169.077,641.736,-
2019-12-24 22:00:00,-4.677,26.96,0.0,1.215,-1.933,168.304,641.276,-
2019-12-24 23:00:00,-4.188,29.14,0.0,1.039,-1.9,167.919,641.254,-
2019-12-25 00:00:00,-4.04,17.06,0.0,1.368,-1.883,167.602,641.083,-
2019-12-25 01:00:00,-4.632,31.68,0.0,1.554,-1.683,166.828,641.64,-
2019-12-25 02:00:00,-6.248,38.9,0.0,1.35,10.95,166.976,641.664,-
2019-12-25 03:00:00,-5.935,33.7,0.0,1.5,88.35,170.647,642.606,-
2019-12-25 04:00:00,-2.277,31.16,0.0,0.956,476.033,182.104,643.161,-
2019-12-25 05:00:00,-0.712,29.26,0.0,1.326,628.417,190.727,643.196,-
2019-12-25 06:00:00,-0.028,33.84,0.0,1.507,716.6,197.856,642.424,-
2019-12-25 07:00:00,0.346,40.46,0.0,2.242,733.867,202.353,641.612,-
2019-12-25 08:00:00,-0.268,52.06,0.0,2.505,676.767,204.835,641.333,-
2019-12-25 09:00:00,-0.559,59.0,0.0,2.033,550.817,205.322,641.047,-
2019-12-25 10:00:00,-1.278,68.83,0.0,1.746,368.233,203.335,641.131,-
2019-12-25 11:00:00,-3.628,91.5,0.0,1.047,82.6,197.435,640.678,-
2019-12-25 12:00:00,-5.77,96.2,0.0,0.664,1.933,200.651,640.522,-
2019-12-25 13:00:00,-6.253,91.1,0.0,0.503,-1.083,194.584,641.166,-
2019-12-25 14:00:00,-6.289,77.11,0.0,1.153,-1.417,188.839,641.167,-
2019-12-25 15:00:00,-6.102,74.55,0.0,0.397,-2.0,184.802,641.627,-
2019-12-25 16:00:00,-6.027,55.3,0.0,0.632,-2.117,182.061,641.923,-
2019-12-25 17:00:00,-5.46,43.03,0.0,1.41,-3.0,179.86,641.673,-
2019-12-25 18:00:00,-5.383,42.28,0.0,1.063,-2.15,178.736,641.422,-
2019-12-25 19:00:00,-6.378,49.25,0.0,0.957,-1.983,176.039,640.913,-
2019-12-25 20:00:00,-6.646,36.7,0.0,1.093,-1.55,174.529,640.427,-
2019-12-25 21:00:00,-6.781,44.25,0.0,0.777,-1.983,172.413,640.486,-
2019-12-25 22:00:00,-7.131,39.24,0.0,1.412,-1.65,170.701,639.98,-
2019-12-25 23:00:00,-7.148,36.93,0.0,0.962,-1.85,169.157,639.946,-
2019-12-26 00:00:00,-6.862,38.36,0.0,1.226,-1.817,167.77,639.876,-
2019-12-26 01:00:00,-7.22,31.86,0.0,1.029,-1.417,167.298,640.222,-
2019-12-26 02:00:00,-6.709,29.28,0.0,1.397,10.617,167.015,640.611,-
2019-12-26 03:00:00,-6.965,31.66,0.0,0.885,84.617,167.845,640.791,-
2019-12-26 04:00:00,-3.819,29.54,0.0,1.361,403.917,176.388,641.742,-
2019-12-26 05:00:00,-4.166,31.98,0.0,1.729,434.417,179.71,641.413,-
2019-12-26 06:00:00,-3.317,36.35,0.0,2.098,666.05,188.438,641.23,-
2019-12-26 07:00:00,-2.256,41.19,0.0,1.922,729.633,196.202,640.448,-
2019-12-26 08:00:00,-2.338,54.11,0.0,2.882,674.867,199.461,640.073,-
2019-12-26 09:00:00,-2.541,59.01,0.0,2.936,542.45,201.01,640.016,-
2019-12-26 10:00:00,-2.646,72.25,0.0,1.653,362.767,200.074,639.59,-
2019-12-26 11:00:00,-4.903,92.0,0.0,1.384,76.233,240.964,640.052,-
2019-12-26 12:00:00,-5.905,97.0,0.0,0.873,1.15,277.673,640.15,-
2019-12-26 13:00:00,-6.15,96.6,0.0,0.239,0.0,283.593,640.148,-
2019-12-26 14:00:00,-6.32,96.2,0.0,0.9,0.0,285.773,640.707,-
2019-12-26 15:00:00,-6.624,95.3,0.0,0.355,0.0,280.863,640.885,-
2019-12-26 16:00:00,-7.133,95.1,0.0,0.019,-0.967,230.316,640.985,-
2019-12-26 17:00:00,-7.67,91.3,0.0,0.223,-0.867,239.406,640.87,-
2019-12-26 18:00:00,-9.13,74.08,0.0,0.345,-1.917,197.906,640.43,-
2019-12-26 19:00:00,-9.09,53.85,0.0,1.143,-2.4,173.834,639.966,-
2019-12-26 20:00:00,-9.02,48.4,0.0,1.159,-2.633,161.765,639.818,-
2019-12-26 21:00:00,-9.48,40.01,0.0,0.577,-2.0,160.389,639.449,-
2019-12-26 22:00:00,-9.98,35.95,0.0,1.145,-2.0,156.889,638.89,-
2019-12-26 23:00:00,-10.41,35.38,0.0,0.871,-1.967,153.982,638.401,-
2019-12-27 00:00:00,-10.55,44.06,0.0,0.925,-1.933,151.509,638.46,-
2019-12-27 01:00:00,-11.99,47.21,0.0,0.413,-1.55,149.93,638.556,-
2019-12-27 02:00:00,-11.27,39.33,0.0,0.379,11.383,148.629,638.93,-
2019-12-27 03:00:00,-11.17,34.04,0.0,0.694,83.817,152.089,639.704,-
2019-12-27 04:00:00,-8.13,54.28,0.0,1.744,468.117,166.191,640.306,-
