MultiMADD2 N°2023
Measuring site:	MultiMADD2 n° 2023 - UniFR

Timezone:	GMT+01:00
Conductivity:	Compensated at 25°C

Date and time	A1 - Débit	M1 - Wind direction	M2 - Average wind	M3 - Maximum wind	M4 - Air temperature	M5 - Humidity	M6 - Atmospheric pressure	M7 - Rain
2019.12.01 20:15:00	12.56	212	0.7	2.5	1.7	92.9	894.2	0.00
2019.12.01 20:20:00	12.56	257	0.4	0.9	1.6	93.1	894.1	0.00
2019.12.01 20:25:00	12.51	240	0.5	1.1	1.6	93.0	894.1	0.00
2019.12.01 20:30:00	12.54	257	0.5	1.8	1.6	93.1	894.0	0.00
2019.12.01 20:35:00	12.53	243	0.4	0.9	1.6	93.1	894.2	0.00
2019.12.01 20:40:00	12.53	234	0.4	0.9	1.6	93.1	894.4	0.00
2019.12.01 20:45:00	12.57	123	0.3	1.1	1.6	93.2	894.4	0.00
2019.12.01 20:50:00	12.53	158	0.4	0.9	1.6	93.2	894.3	0.00
2019.12.01 20:55:00	12.53	187	0.2	0.5	1.6	93.2	894.2	0.00
2019.12.01 21:00:00	12.49	221	0.2	0.6	1.6	93.3	894.1	0.00
2019.12.01 21:05:00	12.49	171	0.2	0.8	1.6	93.3	894.0	0.00
2019.12.01 21:10:00	12.49	279	0.3	0.8	1.6	93.3	894.2	0.00
2019.12.01 21:15:00	12.50	270	0.6	1.3	1.7	93.3	894.5	0.00
2019.12.01 21:20:00	12.49	319	0.4	1.4	1.7	93.3	894.7	0.00
2019.12.01 21:25:00	12.45	193	0.4	1.1	1.7	93.2	894.7	0.00
2019.12.01 21:30:00	12.45	129	0.9	1.6	1.6	93.2	894.7	0.00
2019.12.01 21:35:00	12.53	110	0.9	1.5	1.5	93.3	894.6	0.00
2019.12.01 21:40:00	12.51	109	0.9	1.4	1.6	93.5	894.7	0.00
2019.12.01 21:45:00	12.43	102	0.6	1.2	1.6	93.5	894.7	0.00
2019.12.01 21:50:00	12.47	108	0.6	1.3	1.6	93.6	894.6	0.00
2019.12.01 21:55:00	12.45	187	0.3	0.5	1.6	93.6	894.4	0.00
2019.12.01 22:00:00	12.47	275	0.3	0.6	1.6	93.6	894.4	0.00
2019.12.01 22:05:00	12.45	239	0.6	1.4	1.6	93.6	894.4	0.00
2019.12.01 22:10:00	12.45	123	0.3	0.7	1.6	93.5	894.5	0.00
2019.12.01 22:15:00	12.47	238	0.4	0.9	1.6	93.6	894.4	0.00
2019.12.01 22:20:00	12.49	97	0.2	0.5	1.6	93.6	894.3	0.00
2019.12.01 22:25:00	12.49	191	0.6	1.3	1.6	93.6	894.1	0.00
2019.12.01 22:30:00	12.43	332	0.7	2.3	1.6	93.6	894.0	0.00
2019.12.01 22:35:00	12.44	223	0.5	1.1	1.6	93.6	893.9	0.00
2019.12.01 22:40:00	12.43	109	0.5	1.7	1.6	93.6	894.0	0.00
2019.12.01 22:45:00	12.43	204	0.6	2.3	1.6	93.6	894.0	0.00
2019.12.01 22:50:00	12.42	179	0.6	1.6	1.5	93.5	894.1	0.00
2019.12.01 22:55:00	12.43	131	0.8	2.6	1.4	93.4	894.0	0.00
2019.12.01 23:00:00	12.43	224	0.9	2.1	1.3	93.4	894.0	0.00
2019.12.01 23:05:00	12.44	203	0.5	1.6	1.3	93.4	894.2	0.00
2019.12.01 23:10:00	12.42	209	0.6	1.4	1.3	93.5	894.2	0.00
2019.12.01 23:15:00	12.40	235	0.7	2.2	1.3	93.6	894.5	0.00
2019.12.01 23:20:00	12.42	218	0.4	1.4	1.3	93.6	894.5	0.00
2019.12.01 23:25:00	12.40	251	0.3	0.6	1.3	93.6	894.5	0.00
2019.12.01 23:30:00	12.42	242	0.4	1.1	1.3	93.6	894.6	0.00
2019.12.01 23:35:00	12.42	291	0.4	1.2	1.3	93.7	894.9	0.00
2019.12.01 23:40:00	12.42	298	0.5	1.3	1.4	93.6	895.1	0.00
2019.12.01 23:45:00	12.42	269	0.4	1.2	1.3	93.6	895.3	0.00
2019.12.01 23:50:00	12.42	222	0.2	0.7	1.3	93.5	895.4	0.00
2019.12.01 23:55:00	12.42	243	0.3	0.6	1.3	93.4	895.5	0.00
2019.12.02 00:00:00	12.40	129	0.5	1.1	1.3	93.4	895.6	0.00
2019.12.02 00:05:00	12.42	109	0.6	1.2	1.3	93.2	895.5	0.00
2019.12.02 00:10:00	12.40	153	0.3	0.9	1.4	92.4	895.5	0.00
2019.12.02 00:15:00	12.42	125	0.7	1.3	1.5	92.0	895.5	0.00
2019.12.02 00:20:00	12.43	150	0.5	1.2	1.5	91.9	895.5	0.00
2019.12.02 00:25:00	12.40	186	0.4	0.9	1.5	91.6	895.5	0.00
2019.12.02 00:30:00	12.41	87	0.3	0.7	1.5	91.1	895.6	0.00
2019.12.02 00:35:00	12.40	304	0.3	0.7	1.6	91.0	895.5	0.00
2019.12.02 00:40:00	12.38	289	0.1	0.5	1.6	91.2	895.5	0.00
2019.12.02 00:45:00	12.39	57	0.4	0.8	1.7	91.2	895.6	0.00
2019.12.02 00:50:00	12.38	134	0.3	0.8	1.7	91.0	895.6	0.00
2019.12.02 00:55:00	12.38	277	0.5	0.9	1.7	91.1	895.5	0.00
2019.12.02 01:00:00	12.40	257	0.4	0.8	1.7	91.1	895.6	0.00
2019.12.02 01:05:00	12.38	224	0.2	0.5	1.7	91.1	895.6	0.00
2019.12.02 01:10:00	12.33	266	0.4	0.6	1.7	91.0	895.6	0.00
2019.12.02 01:15:00	12.38	244	0.4	0.7	1.7	91.1	895.6	0.00
2019.12.02 01:20:00	12.39	271	0.3	0.5	1.7	91.1	895.8	0.00
2019.12.02 01:25:00	12.36	251	0.3	0.5	1.7	91.0	895.8	0.00
2019.12.02 01:30:00	12.36	242	0.4	0.7	1.7	90.9	895.9	0.00
2019.12.02 01:35:00	12.36	261	0.4	0.8	1.7	90.7	895.9	0.02
2019.12.02 01:40:00	12.38	251	0.3	0.8	1.7	90.6	895.9	0.01
2019.12.02 01:45:00	12.36	262	0.1	0.4	1.6	90.3	895.9	0.00
2019.12.02 01:50:00	12.39	300	0.2	0.5	1.6	90.2	895.9	0.00
2019.12.02 01:55:00	12.34	303	0.2	0.6	1.6	90.1	895.9	0.00
2019.12.02 02:00:00	12.34	99	0.5	0.7	1.5	90.4	895.9	0.00
2019.12.02 02:05:00	12.36	111	0.5	0.8	1.4	90.9	895.9	0.00
2019.12.02 02:10:00	12.36	119	0.4	0.7	1.2	91.3	895.9	0.00
2019.12.02 02:15:00	12.33	179	0.2	0.4	1.2	91.5	895.9	0.00
2019.12.02 02:20:00	12.36	133	0.2	0.4	1.2	91.6	895.9	0.00
2019.12.02 02:25:00	12.34	115	0.2	0.3	1.2	91.8	896.0	0.00
2019.12.02 02:30:00	12.32	168	0.1	0.3	1.2	91.7	896.0	0.00
2019.12.02 02:35:00	12.31	187	0.1	0.1	1.1	91.6	896.0	0.00
2019.12.02 02:40:00	12.34	220	0.2	0.5	1.1	91.6	896.0	0.00
2019.12.02 02:45:00	12.32	264	0.2	0.4	1.1	91.9	896.0	0.00
2019.12.02 02:50:00	12.34	266	0.3	0.6	1.1	91.8	896.0	0.00
2019.12.02 02:55:00	12.32	257	0.2	0.3	1.1	91.7	896.0	0.00
2019.12.02 03:00:00	12.34	235	0.2	0.4	1.1	91.6	896.1	0.00
2019.12.02 03:05:00	12.32	321	0.2	0.6	1.1	91.6	896.0	0.00
2019.12.02 03:10:00	12.32	92	0.4	0.6	1.1	91.9	896.0	0.00
2019.12.02 03:15:00	12.29	111	0.4	0.6	1.0	92.0	896.0	0.00
2019.12.02 03:20:00	12.34	108	0.3	0.5	1.0	92.0	896.0	0.00
2019.12.02 03:25:00	12.32	112	0.3	0.4	0.9	92.2	896.0	0.00
2019.12.02 03:30:00	12.30	107	0.1	0.2	0.9	92.1	896.0	0.00
2019.12.02 03:35:00	12.27	92	0.1	0.3	0.9	92.2	896.1	0.00
2019.12.02 03:40:00	12.27	179	0.1	0.4	0.9	92.3	896.2	0.00
2019.12.02 03:45:00	12.30	97	0.2	0.4	0.9	92.3	896.2	0.00
2019.12.02 03:50:00	12.29	207	0.2	0.4	0.9	92.2	896.2	0.00
2019.12.02 03:55:00	12.29	144	0.4	0.9	0.9	92.0	896.2	0.00
2019.12.02 04:00:00	12.28	135	0.2	0.4	0.8	92.0	896.2	0.00
2019.12.02 04:05:00	12.28	106	0.3	0.5	0.8	91.9	896.1	0.00
2019.12.02 04:10:00	12.29	116	0.4	0.7	0.8	92.0	896.2	0.00
2019.12.02 04:15:00	12.29	126	0.4	0.6	0.8	92.0	896.2	0.00
2019.12.02 04:20:00	12.30	130	0.4	0.6	0.7	92.2	896.2	0.00
2019.12.02 04:25:00	12.29	123	0.3	0.5	0.7	92.5	896.2	0.00
2019.12.02 04:30:00	12.28	105	0.3	0.5	0.7	92.6	896.3	0.00
2019.12.02 04:35:00	12.27	95	0.2	0.4	0.7	92.6	896.4	0.00
2019.12.02 04:40:00	12.25	102	0.3	0.5	0.7	92.5	896.4	0.00
2019.12.02 04:45:00	12.23	101	0.4	0.7	0.7	92.4	896.4	0.00
2019.12.02 04:50:00	12.28	87	0.5	0.8	0.7	92.5	896.3	0.00
2019.12.02 04:55:00	12.24	87	0.5	0.8	0.7	92.5	896.3	0.00
2019.12.02 05:00:00	12.21	98	0.3	0.5	0.7	92.5	896.2	0.00
2019.12.02 05:05:00	12.21	111	0.3	0.5	0.7	92.5	896.2	0.00
2019.12.02 05:10:00	12.26	77	0.3	0.6	0.7	92.5	896.2	0.00
2019.12.02 05:15:00	12.25	278	0.4	0.6	0.7	92.5	896.3	0.00
2019.12.02 05:20:00	12.23	289	0.4	0.8	0.8	92.6	896.3	0.00
2019.12.02 05:25:00	12.22	222	0.3	0.8	0.9	92.7	896.4	0.00
2019.12.02 05:30:00	12.23	265	0.2	0.5	0.9	92.6	896.4	0.00
2019.12.02 05:35:00	12.17	150	0.1	0.3	0.9	92.6	896.5	0.00
2019.12.02 05:40:00	12.20	126	0.2	0.4	0.9	92.5	896.6	0.00
2019.12.02 05:45:00	12.19	99	0.3	0.5	0.9	92.3	896.6	0.00
2019.12.02 05:50:00	12.19	118	0.2	0.5	0.9	92.3	896.6	0.00
2019.12.02 05:55:00	12.19	251	0.3	0.7	0.9	92.4	896.7	0.00
2019.12.02 06:00:00	12.14	229	0.5	0.8	1.0	92.4	896.7	0.00
2019.12.02 06:05:00	12.21	200	0.4	0.8	1.0	92.3	896.8	0.00
2019.12.02 06:10:00	12.14	147	0.4	0.7	1.0	91.9	896.9	0.00
2019.12.02 06:15:00	12.27	118	0.7	1.0	1.0	91.9	896.9	0.00
2019.12.02 06:20:00	12.21	129	0.5	0.8	0.9	91.8	896.9	0.00
2019.12.02 06:25:00	12.19	204	0.3	0.7	0.8	91.8	896.9	0.00
2019.12.02 06:30:00	12.19	113	0.3	0.6	0.7	91.8	896.9	0.00
2019.12.02 06:35:00	12.18	101	0.3	0.6	0.7	91.9	897.0	0.00
2019.12.02 06:40:00	12.17	179	0.1	0.4	0.6	91.9	897.1	0.00
2019.12.02 06:45:00	12.13	199	0.3	0.5	0.6	91.9	897.2	0.00
2019.12.02 06:50:00	12.21	203	0.4	0.7	0.6	92.2	897.2	0.00
2019.12.02 06:55:00	12.21	221	0.2	0.8	0.5	92.2	897.2	0.00
2019.12.02 07:00:00	12.13	180	0.2	0.5	0.5	92.2	897.2	0.00
2019.12.02 07:05:00	12.22	118	0.3	0.4	0.4	92.2	897.3	0.00
2019.12.02 07:10:00	12.06	105	0.3	0.5	0.4	92.3	897.2	0.00
2019.12.02 07:15:00	12.19	100	0.4	0.6	0.4	92.6	897.3	0.00
2019.12.02 07:20:00	12.17	120	0.4	0.6	0.4	92.7	897.3	0.00
2019.12.02 07:25:00	12.21	118	0.5	0.6	0.3	92.7	897.2	0.00
2019.12.02 07:30:00	12.17	90	0.4	0.7	0.3	93.0	897.3	0.00
2019.12.02 07:35:00	12.17	92	0.3	0.6	0.4	93.1	897.3	0.00
2019.12.02 07:40:00	12.26	107	0.1	0.4	0.4	93.0	897.4	0.00
2019.12.02 07:45:00	12.12	111	0.1	0.3	0.4	92.9	897.5	0.00
2019.12.02 07:50:00	12.16	229	0.1	0.2	0.4	92.9	897.5	0.00
2019.12.02 07:55:00	12.17	169	0.1	0.2	0.4	92.9	897.6	0.00
2019.12.02 08:00:00	12.17	137	0.1	0.3	0.4	92.9	897.7	0.00
2019.12.02 08:05:00	12.13	123	0.3	0.6	0.4	92.9	897.8	0.00
2019.12.02 08:10:00	12.14	113	0.5	0.7	0.4	92.9	897.8	0.00
2019.12.02 08:15:00	12.13	125	0.5	0.7	0.4	92.7	897.8	0.00
2019.12.02 08:20:00	12.15	125	0.4	0.7	0.4	92.9	897.9	0.00
2019.12.02 08:25:00	12.15	154	0.2	0.6	0.4	93.1	897.9	0.00
2019.12.02 08:30:00	12.17	123	0.2	0.5	0.5	93.2	898.0	0.00
2019.12.02 08:35:00	12.23	43	0.2	0.4	0.6	93.2	898.0	0.00
2019.12.02 08:40:00	12.14	102	0.4	0.7	0.6	93.1	898.1	0.00
2019.12.02 08:45:00	12.16	104	0.4	0.6	0.6	93.0	898.2	0.00
2019.12.02 08:50:00	12.15	127	0.3	0.5	0.7	92.8	898.2	0.00
2019.12.02 08:55:00	12.19	144	0.2	0.5	0.7	92.5	898.3	0.00
2019.12.02 09:00:00	12.14	94	0.3	0.5	0.7	92.7	898.3	0.00
2019.12.02 09:05:00	12.10	96	0.4	0.7	0.7	92.7	898.4	0.00
2019.12.02 09:10:00	12.04	108	0.4	0.7	0.7	92.4	898.4	0.00
2019.12.02 09:15:00	12.18	141	0.2	0.5	0.8	92.3	898.5	0.00
2019.12.02 09:20:00	12.14	132	0.2	0.4	0.8	92.5	898.5	0.00
2019.12.02 09:25:00	12.18	178	0.2	0.6	0.9	92.8	898.6	0.00
2019.12.02 09:30:00	12.14	67	0.3	0.9	0.9	92.9	898.5	0.00
2019.12.02 09:35:00	12.12	239	0.2	0.7	1.0	92.7	898.6	0.00
2019.12.02 09:40:00	12.15	216	0.3	0.7	1.0	92.7	898.6	0.00
2019.12.02 09:45:00	12.15	252	0.5	1.0	1.1	92.6	898.6	0.00
2019.12.02 09:50:00	12.09	254	0.3	0.6	1.1	92.6	898.7	0.00
2019.12.02 09:55:00	12.13	169	0.2	0.5	1.1	92.5	898.7	0.00
2019.12.02 10:00:00	12.10	111	0.3	0.5	1.2	92.5	898.7	0.00
2019.12.02 10:05:00	12.14	102	0.5	1.0	1.2	92.5	898.8	0.00
2019.12.02 10:10:00	12.15	104	0.6	1.0	1.2	92.4	898.8	0.00
2019.12.02 10:15:00	12.16	98	0.4	0.8	1.3	92.3	898.7	0.00
2019.12.02 10:20:00	12.09	163	0.2	0.4	1.3	92.0	898.7	0.00
2019.12.02 10:25:00	12.10	135	0.2	0.5	1.3	91.9	898.7	0.00
2019.12.02 10:30:00	12.16	101	0.3	0.7	1.4	91.8	898.8	0.00
2019.12.02 10:35:00	12.14	144	0.2	0.5	1.5	91.4	898.9	0.00
2019.12.02 10:40:00	12.10	147	0.2	0.5	1.5	91.2	898.9	0.00
2019.12.02 10:45:00	12.12	249	0.3	0.8	1.6	91.1	899.0	0.00
2019.12.02 10:50:00	12.12	216	0.5	0.9	1.6	90.8	899.0	0.00
2019.12.02 10:55:00	12.12	251	0.3	1.0	1.6	91.3	899.1	0.00
2019.12.02 11:00:00	12.10	271	0.4	1.5	1.6	91.7	899.2	0.00
2019.12.02 11:05:00	12.12	299	0.7	1.8	1.6	91.2	899.2	0.00
2019.12.02 11:10:00	12.11	322	0.6	1.6	1.5	91.0	899.3	0.00
2019.12.02 11:15:00	12.07	312	0.7	1.6	1.4	91.3	899.2	0.00
2019.12.02 11:20:00	12.07	284	0.4	1.0	1.4	91.4	899.2	0.00
2019.12.02 11:25:00	12.12	307	0.5	1.3	1.4	91.3	899.1	0.00
2019.12.02 11:30:00	12.14	286	0.4	1.6	1.4	91.5	899.1	0.00
2019.12.02 11:35:00	12.11	171	0.4	1.0	1.4	91.3	899.1	0.00
2019.12.02 11:40:00	12.10	214	0.4	1.5	1.4	91.0	899.1	0.00
2019.12.02 11:45:00	12.10	6	0.5	1.5	1.4	90.3	899.1	0.00
2019.12.02 11:50:00	12.10	297	0.5	1.5	1.4	90.5	899.2	0.00
2019.12.02 11:55:00	12.10	241	0.4	1.0	1.4	90.8	899.2	0.00
2019.12.02 12:00:00	12.10	253	0.6	1.7	1.3	90.6	899.2	0.00
2019.12.02 12:05:00	12.11	224	0.4	1.2	1.3	90.4	899.1	0.00
2019.12.02 12:10:00	12.11	259	0.5	1.0	1.2	90.8	899.2	0.00
2019.12.02 12:15:00	12.12	282	0.4	1.6	1.2	90.7	899.2	0.00
2019.12.02 12:20:00	12.10	289	0.4	1.2	1.2	90.0	899.2	0.00
2019.12.02 12:25:00	12.10	192	0.3	0.8	1.2	89.5	899.3	0.00
2019.12.02 12:30:00	12.09	300	0.4	1.1	1.2	89.8	899.3	0.00
2019.12.02 12:35:00	12.12	228	0.3	1.2	1.2	89.5	899.3	0.00
2019.12.02 12:40:00	12.09	222	0.4	1.1	1.1	89.9	899.3	0.00
2019.12.02 12:45:00	12.07	246	0.3	1.0	1.1	89.8	899.3	0.00
2019.12.02 12:50:00	12.12	269	0.4	1.2	1.1	90.2	899.4	0.00
2019.12.02 12:55:00	12.12	257	0.4	1.0	1.1	89.7	899.4	0.00
2019.12.02 13:00:00	12.09	259	0.4	0.9	1.1	89.9	899.3	0.00
2019.12.02 13:05:00	12.09	230	0.3	0.7	1.1	89.8	899.3	0.00
2019.12.02 13:10:00	12.08	185	0.4	1.2	1.1	89.5	899.2	0.00
2019.12.02 13:15:00	12.05	183	0.3	0.7	1.0	89.0	899.2	0.00
2019.12.02 13:20:00	12.12	208	0.3	0.9	1.1	89.1	899.3	0.00
2019.12.02 13:25:00	12.08	310	0.5	1.1	1.1	88.9	899.3	0.00
2019.12.02 13:30:00	12.07	292	0.4	1.3	1.1	88.8	899.4	0.00
2019.12.02 13:35:00	12.11	350	0.5	1.6	1.1	88.8	899.4	0.00
2019.12.02 13:40:00	12.12	269	0.4	1.4	1.0	89.4	899.4	0.00
2019.12.02 13:45:00	12.09	263	0.6	1.4	0.9	89.4	899.4	0.00
2019.12.02 13:50:00	12.10	273	0.5	1.1	0.8	89.8	899.4	0.00
2019.12.02 13:55:00	12.10	286	0.5	1.1	0.8	90.0	899.4	0.00
2019.12.02 14:00:00	12.09	285	0.3	1.1	0.8	90.5	899.3	0.00
2019.12.02 14:05:00	12.09	311	0.5	1.5	0.8	90.5	899.3	0.00
2019.12.02 14:10:00	12.12	309	0.5	1.4	0.8	90.1	899.3	0.00
2019.12.02 14:15:00	12.10	309	0.8	2.4	0.8	89.4	899.3	0.00
2019.12.02 14:20:00	12.09	308	0.6	1.5	0.8	89.5	899.3	0.00
2019.12.02 14:25:00	12.09	293	0.7	1.9	0.7	89.6	899.3	0.00
2019.12.02 14:30:00	12.12	294	0.4	1.2	0.6	90.0	899.4	0.00
2019.12.02 14:35:00	12.07	307	0.7	1.8	0.6	90.2	899.4	0.00
2019.12.02 14:40:00	12.05	267	0.4	1.2	0.5	90.4	899.4	0.00
2019.12.02 14:45:00	12.07	270	0.5	1.2	0.4	90.7	899.4	0.00
2019.12.02 14:50:00	12.06	276	0.6	1.4	0.4	90.7	899.4	0.00
2019.12.02 14:55:00	12.06	301	0.6	1.6	0.3	90.9	899.5	0.00
2019.12.02 15:00:00	12.05	80	0.4	1.3	0.3	90.7	899.6	0.00
2019.12.02 15:05:00	12.03	341	0.4	1.3	0.3	91.0	899.6	0.00
2019.12.02 15:10:00	12.07	152	0.5	1.8	0.3	91.0	899.6	0.00
2019.12.02 15:15:00	12.09	348	0.5	1.2	0.3	91.3	899.7	0.00
2019.12.02 15:20:00	12.06	300	0.6	1.4	0.3	91.1	899.8	0.00
2019.12.02 15:25:00	12.09	285	0.6	2.1	0.2	91.2	899.9	0.00
2019.12.02 15:30:00	12.07	286	0.5	1.6	0.2	91.0	899.9	0.00
2019.12.02 15:35:00	12.06	287	0.6	1.6	0.2	91.0	899.9	0.00
2019.12.02 15:40:00	12.01	217	0.3	1.1	0.1	91.2	899.9	0.00
2019.12.02 15:45:00	12.07	309	0.4	1.1	0.1	91.1	900.0	0.00
2019.12.02 15:50:00	12.05	335	0.5	1.4	0.1	90.5	900.0	0.00
2019.12.02 15:55:00	12.04	270	0.5	1.8	0.1	90.4	900.0	0.00
2019.12.02 16:00:00	12.05	329	0.5	1.3	0.0	90.0	900.1	0.00
2019.12.02 16:05:00	12.03	305	0.6	2.0	0.0	90.0	900.1	0.00
2019.12.02 16:10:00	12.11	335	0.5	1.6	0.0	89.7	900.1	0.00
2019.12.02 16:15:00	11.99	298	0.7	2.2	0.0	89.7	900.2	0.00
2019.12.02 16:20:00	12.02	313	0.9	2.2	0.0	89.2	900.2	0.00
2019.12.02 16:25:00	0.00	311	0.7	1.9	0.0	89.3	900.2	0.01
2019.12.02 16:30:00	0.00	321	0.6	1.7	0.0	89.5	900.2	0.00
2019.12.02 16:35:00	0.00	301	0.8	1.8	-0.2	89.7	900.2	0.00
2019.12.02 16:40:00	0.00	267	0.5	1.3	-0.3	90.3	900.3	0.00
2019.12.02 16:45:00	0.00	219	0.4	1.0	-0.3	90.6	900.3	0.00
2019.12.02 16:50:00	0.00	210	0.4	2.1	-0.4	90.8	900.2	0.00
2019.12.02 16:55:00	0.00	54	0.3	0.9	-0.4	90.9	900.2	0.00
2019.12.02 17:00:00	0.00	264	0.4	1.2	-0.4	90.9	900.2	0.00
2019.12.02 17:05:00	0.00	280	0.5	1.5	-0.5	91.1	900.3	0.00
2019.12.02 17:10:00	0.00	103	0.4	1.4	-0.5	90.9	900.4	0.00
2019.12.02 17:15:00	0.00	184	0.4	1.2	-0.5	90.8	900.4	0.00
2019.12.02 17:20:00	0.00	257	0.4	1.4	-0.6	90.9	900.4	0.00
2019.12.02 17:25:00	0.00	236	0.5	1.4	-0.6	90.9	900.5	0.00
2019.12.02 17:30:00	0.00	286	0.6	1.3	-0.6	90.8	900.6	0.00
2019.12.02 17:35:00	0.00	239	0.6	2.1	-0.6	90.6	900.6	0.00
2019.12.02 17:40:00	0.00	246	0.3	1.0	-0.7	91.0	900.6	0.00
2019.12.02 17:45:00	0.00	266	0.5	1.2	-0.7	91.1	900.7	0.00
2019.12.02 17:50:00	0.00	225	0.4	1.0	-0.7	91.1	900.7	0.00
2019.12.02 17:55:00	0.00	285	0.4	1.3	-0.7	91.2	900.8	0.00
2019.12.02 18:00:00	0.00	10	0.3	0.7	-0.7	91.5	900.8	0.00
2019.12.02 18:05:00	0.00	68	0.3	0.8	-0.7	91.8	900.9	0.00
2019.12.02 18:10:00	0.00	137	0.3	1.0	-0.7	91.8	900.9	0.00
2019.12.02 18:15:00	0.00	229	0.4	1.1	-0.8	91.7	900.9	0.00
2019.12.02 18:20:00	0.00	232	0.4	0.9	-0.8	91.8	901.0	0.00
2019.12.02 18:25:00	0.00	295	0.4	1.1	-0.8	91.9	901.1	0.00
2019.12.02 18:30:00	0.00	263	0.5	1.1	-0.8	91.8	901.1	0.00
2019.12.02 18:35:00	0.00	204	0.4	0.9	-0.8	92.0	901.1	0.00
2019.12.02 18:40:00	0.00	194	0.3	1.2	-0.8	92.2	901.2	0.00
2019.12.02 18:45:00	0.00	4	0.4	1.2	-0.8	92.1	901.2	0.00
2019.12.02 18:50:00	0.00	209	0.5	1.0	-0.8	92.0	901.2	0.00
2019.12.02 18:55:00	0.00	193	0.3	0.9	-0.9	91.9	901.2	0.00
2019.12.02 19:00:00	0.00	128	0.2	0.6	-0.9	92.0	901.1	0.00
2019.12.02 19:05:00	0.00	209	0.4	0.8	-0.9	92.2	901.1	0.00
2019.12.02 19:10:00	0.00	238	0.5	1.1	-0.9	92.1	901.1	0.00
2019.12.02 19:15:00	15.26	262	0.4	1.0	-0.9	92.3	901.1	0.00
2019.12.02 19:20:00	17.64	259	0.6	1.2	-0.9	92.3	901.1	0.00
2019.12.02 19:25:00	17.64	265	0.6	1.4	-0.9	92.3	901.1	0.00
2019.12.02 19:30:00	17.53	265	0.5	1.0	-1.0	92.5	901.2	0.00
2019.12.02 19:35:00	16.41	271	0.7	1.3	-1.0	92.6	901.2	0.00
2019.12.02 19:40:00	17.64	319	0.5	1.6	-1.0	92.8	901.2	0.00
2019.12.02 19:45:00	14.98	312	0.4	1.1	-1.0	92.8	901.2	0.00
2019.12.02 19:50:00	17.64	229	0.4	1.1	-1.0	92.8	901.2	0.00
2019.12.02 19:55:00	17.64	288	0.5	1.2	-1.0	92.8	901.2	0.00
2019.12.02 20:00:00	17.64	117	0.2	0.5	-1.0	92.8	901.2	0.00
2019.12.02 20:05:00	17.59	249	0.4	1.3	-1.0	92.9	901.1	0.00
2019.12.02 20:10:00	17.64	242	0.6	1.3	-1.1	92.9	901.1	0.00
2019.12.02 20:15:00	17.64	292	0.5	1.3	-1.1	92.8	901.1	0.00
2019.12.02 20:20:00	17.64	57	0.3	0.9	-1.1	92.9	901.1	0.00
2019.12.02 20:25:00	17.64	260	0.5	1.1	-1.2	92.9	901.1	0.00
2019.12.02 20:30:00	13.02	239	0.5	1.2	-1.1	93.0	901.1	0.00
2019.12.02 20:35:00	17.64	252	0.6	1.3	-1.2	93.0	901.1	0.00
2019.12.02 20:40:00	17.25	248	0.5	1.2	-1.2	93.0	901.2	0.00
2019.12.02 20:45:00	7.86	273	0.3	0.8	-1.2	93.1	901.3	0.00
2019.12.02 20:50:00	17.25	278	0.6	2.0	-1.2	93.1	901.3	0.00
2019.12.02 20:55:00	17.64	279	0.4	0.9	-1.3	93.1	901.3	0.00
2019.12.02 21:00:00	17.64	270	0.5	1.5	-1.3	93.0	901.3	0.00
2019.12.02 21:05:00	7.87	273	0.6	1.6	-1.3	93.1	901.3	0.00
2019.12.02 21:10:00	17.64	254	0.5	1.4	-1.3	93.1	901.4	0.00
2019.12.02 21:15:00	17.64	298	0.4	1.0	-1.4	93.2	901.5	0.00
2019.12.02 21:20:00	16.41	28	0.5	1.4	-1.3	93.2	901.5	0.00
2019.12.02 21:25:00	17.64	225	0.6	1.4	-1.4	93.2	901.5	0.00
2019.12.02 21:30:00	17.64	231	0.5	1.0	-1.4	93.1	901.4	0.00
2019.12.02 21:35:00	17.64	277	0.3	1.1	-1.4	93.1	901.4	0.00
2019.12.02 21:40:00	17.64	223	0.6	1.0	-1.4	93.0	901.4	0.00
2019.12.02 21:45:00	17.64	219	0.6	1.2	-1.5	93.0	901.4	0.00
2019.12.02 21:50:00	17.64	274	0.4	1.0	-1.4	93.2	901.5	0.00
2019.12.02 21:55:00	17.64	251	0.3	0.9	-1.4	93.2	901.5	0.00
2019.12.02 22:00:00	17.64	252	0.3	0.5	-1.4	93.2	901.4	0.00
2019.12.02 22:05:00	17.64	288	0.2	0.6	-1.4	93.2	901.4	0.00
2019.12.02 22:10:00	17.64	262	0.5	1.1	-1.4	93.1	901.4	0.00
2019.12.02 22:15:00	17.64	241	0.4	0.9	-1.4	93.0	901.3	0.00
2019.12.02 22:20:00	17.64	261	0.4	0.9	-1.4	93.2	901.2	0.00
2019.12.02 22:25:00	17.64	223	0.6	1.2	-1.4	93.1	901.2	0.00
2019.12.02 22:30:00	17.51	257	0.6	1.2	-1.4	93.0	901.2	0.00
2019.12.02 22:35:00	17.64	260	0.5	1.1	-1.5	93.1	901.1	0.00
2019.12.02 22:40:00	14.69	278	0.4	0.9	-1.5	93.2	901.1	0.00
2019.12.02 22:45:00	8.27	278	0.3	1.1	-1.4	93.2	901.1	0.00
2019.12.02 22:50:00	17.64	266	0.4	0.9	-1.4	93.2	901.0	0.00
